date,bond_mkt_ret,duration_rf,credit_rf,liquidity_rf,cum_lrf_12m,cum_crf_12m,bond_vol_6m
2010-01-31,0.0133552166170715,0.0049008710117265,0.0062857842994044,0.0186642222165638,0.2452742131026593,0.34848389874872937,0.031854634532878075
2010-02-28,0.0035128493598425,0.0014726046444926,-0.005655357833305,-0.0005794404512367,0.26289473061188046,0.35494363102738247,0.03160063560402793
2010-03-31,0.00868885432242,0.0255566396866176,0.0257753077235922,0.0089449662948404,0.24226131470972118,0.317964891882076,0.016857063178036043
2010-04-30,0.0164625484256979,0.0162625872178282,0.0142619654475995,0.0132791806082937,0.19309414088239407,0.22807930233658139,0.020765233646012786
2010-05-31,-0.0064572716325561,-0.0184358020186216,-0.0312699477677577,0.0005158299153001,0.12932896687805487,0.16088988357537887,0.029219275613962734
2010-06-30,0.017741485573396,0.007244417977506,-0.0138223979342178,-5.930996550215957e-05,0.10233348174498412,0.14053081063060435,0.03175367120629063
2010-07-31,0.0208123400689145,0.0199372371279935,0.0141432303642574,0.0042561266344657,0.10954616368194932,0.12353818477168887,0.03577091691804339
2010-08-31,0.0143200257408193,0.0077471418301736,-0.0207487476311154,0.0136312940155958,0.08298620178355944,0.08711794201495887,0.034206045334660345
2010-09-30,0.0110488669760356,0.0144840857397161,0.0248561354510649,-0.0052982303540204,0.05466390917882113,0.06350760155964306,0.033830454489367584
2010-10-31,0.0063389074690441,0.0049865933891101,0.0279345502016904,-0.0067658914221876,0.04687712488275232,0.08528545011005777,0.03388568702980076
2010-11-30,-0.0079288561153516,-0.0101373388429989,-0.0008703399587921,0.0061464776697494,0.05153857705524442,0.08475740196118457,0.03568329195643387
2010-12-31,-0.0042332778730782,0.0132647482820932,0.0247289790854948,-0.0044398957149165,0.04829532944694552,0.06561916144791557,0.038256036436604385
2011-01-31,0.0089237695955856,0.0067344960337892,0.0261981462884212,0.0080456174453953,0.037676724675777026,0.08553152343693238,0.03069821944625013
2011-02-28,0.0060467495616209,0.0105884538446039,0.0108156178703283,0.0049034836672544,0.043159648794268125,0.10200249914056567,0.026439182002560072
2011-03-31,0.0007146879591827,-0.000943495402411,0.0059430211747953,0.0036178644005084,0.03783254689993613,0.08217021259176877,0.023054734601058897
2011-04-30,0.0167192550223874,0.0135047805859633,0.0017466157549077,0.0032824982487813,0.027835864540423725,0.06965486289907696,0.03132040373161014
2011-05-31,0.0114277729505605,0.0078887076348412,-0.0063018781137915,0.0078889545611509,0.03520898918627453,0.09462293255304316,0.026080314974927344
2011-06-30,-0.0057000896127896,-0.011656666583165,-0.0042118345414585,-0.0067947119889487,0.028473587162827985,0.10423349594580246,0.027581850896616064
2011-07-31,0.0169729163409139,0.0043198757950051,-0.0123041566313333,-0.0003499484863624,0.023867512041999883,0.07778610895021176,0.031457414811097116
2011-08-31,-0.0018278332663914,-0.0163174912069759,-0.048769829634488,0.0015146109271226,0.011750828953526686,0.049765026946839166,0.03429225509249891
2011-09-30,-0.0075448313283207,-0.0139808231332902,-0.0303592318960246,0.005889638944393,0.022938698251940087,-0.005450340400250331,0.03920688436988362
2011-10-31,0.0275107093279923,0.0302748417150744,0.0369397170898729,-0.0048522103255734,0.024852379348554287,0.003554826487932164,0.048751705800795624
2011-11-30,-0.0177686286929165,-0.0312384706162061,0.0017187612094558,0.0043467103475009,0.023052612026305784,0.006143927656180067,0.05859985028324858
2011-12-31,0.0245096240525003,0.0259448029278346,0.0006005354640463,0.0014291208330108,0.028921628574233086,-0.017984515965268434,0.06443041390523534
2012-01-31,0.0229031295528298,0.0333422079389051,0.0157387688864642,0.0078781159979828,0.028754127126820586,-0.02844389336722543,0.06712819627093553
2012-02-29,0.0131215341125425,0.020759277911584,0.0190415686484183,0.0038312220880811,0.027681865547647285,-0.02021794258913543,0.06519625428857723
2012-03-31,-0.0064820134076072,-0.0036499058699225,0.0117918391825192,0.0001030367084815,0.024167037855620386,-0.01436912458141153,0.06450568054363479
2012-04-30,0.0105276221147111,0.0066076888862301,-0.0034121602050384,0.001213323025476,0.022097862632315085,-0.01952790054135763,0.05798217722772565
2012-05-31,0.0008499025897792,0.0003017040352514,-0.0267606858920519,0.0114010815798842,0.02560998965104839,-0.03998670831961803,0.042071640759314397
2012-06-30,0.0110030070803555,0.016136926913771,0.0119385449614827,-0.0054039644880867,0.02700073715191039,-0.023836328816676827,0.03539585353018592
2012-07-31,0.0246725977064142,0.0227279046494663,-0.0160863059370885,0.010658025142747,0.038008710781019785,-0.027618478122432028,0.03715042218752382
2012-08-31,0.0022163630930067,0.0050901417664734,0.0168643947208633,-0.0029556124426608,0.033538487411236384,0.03801574623291927,0.037410921560082584
2012-09-30,0.0111680794244613,0.017586375932601,0.008830779499155,0.0055032364040824,0.03315208487092579,0.07720575762809888,0.02948401529783606
2012-10-31,0.0077285721630366,0.0094104449082215,-0.002349072011756,-0.0008413932811366,0.03716290191536258,0.037916968526469974,0.029645699737607657
2012-11-30,0.0004100856068928,0.0010979518220643,0.0049910857247055,-0.0025220041311205,0.030294187436741185,0.04118929304171968,0.029962317399347294
2012-12-31,0.0046730388152058,0.0097629471730749,0.0246065034264706,0.0068864856585101,0.035751552262240485,0.06519526100414397,0.030548593415821567
2013-01-31,-0.0044299937642135,-0.0019065912464537,0.0303633138430447,0.0001794657292995,0.028052901993557186,0.07981980596072447,0.01910216012786627
2013-02-28,0.0065073970494751,0.0039060792930543,-0.0048869833371785,0.000766118152856,0.024987798058332088,0.055891253975127675,0.019304129091580195
2013-03-31,0.002907740362,0.0019619064569861,0.0101357146367678,0.0016572736298418,0.026542034979692385,0.05423512942937628,0.015443397377497923
2013-04-30,0.0188383840601086,0.0226077427612178,0.000667303234011,0.0090301632368461,0.03435887519106249,0.05831459286842568,0.027190458688466042
2013-05-31,-0.0195026082256683,-0.0196262308153499,0.0300290631830984,-0.0034825113270118,0.019475282284166485,0.11510434194357597,0.044200032602268964
2013-06-30,-0.0272383701387738,-0.0335483412356997,-0.0001570359747617,-0.0189962917576251,0.005882955014628086,0.10300876100733157,0.05919573647695189
2013-07-31,0.0099634367798646,0.008770332975638,0.0080072203373945,-8.128328828949406e-05,-0.004856353416408407,0.12710228728181458,0.06225997120027205
2013-08-31,-0.0056246408290925,-0.0062833645569825,0.0030638460497569,-0.0002622573789018,-0.0021629983526494064,0.11330173861070816,0.06090152191977931
2013-09-30,0.0066695494572102,-0.000694512663747,0.0013039651775137,0.0045347327962732,-0.003131501960458607,0.10577492428906687,0.06206420266800661
2013-10-31,0.017129386424122,0.0195906118942599,0.0070206535870073,0.0027190174845506,0.000428908805228593,0.11514464988783017,0.060664437648071466
2013-11-30,-0.0008924912987556,-0.0052744953834951,0.0107131995953509,-0.0046299890574792,-0.0016790761211301075,0.12086676375847558,0.053922850818253994
2013-12-31,0.0025661578884717,0.0086306712927243,0.0066796852833987,0.0007428407094348,-0.007822721070205407,0.10293994561540366,0.028059959538155627
2014-01-31,0.012416040302681,0.0154985026803017,-0.0097625480602334,0.0117471979804345,0.0037450111809295937,0.06281408371212557,0.029294947575149936
2014-02-28,0.0122821241740887,0.0216677256559754,0.0080056562307583,0.0032125960300467,0.006191489058120293,0.07570672328006238,0.02353405011940662
